Year,App.,Taxon,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Purpose,Source,is_live,import_qty_log,export_qty_log
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Italy,Zambia,0.0,12.0,GARMENTS,3,1,0,0.0,2.5649493574615367
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Italy,Zambia,0.0,45.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.828641396489095
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Italy,Zimbabwe,0.0,80.0,GARMENTS,3,1,0,0.0,4.394449154672439
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Italy,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Italy,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Italy,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Italy,Zimbabwe,0.0,168.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.1298987149230735
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Italy,Zimbabwe,0.0,298.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.700443573390686
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Japan,Zambia,0.0,15.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.772588722239781
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Monaco,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Monaco,Zimbabwe,0.0,3.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Netherlands,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Singapore,South Africa,0.0,45.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.828641396489095
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Singapore,Zimbabwe,0.0,182.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.209486152841421
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Singapore,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Australia,Singapore,Zimbabwe,0.0,21.0,SKINS,3,1,0,0.0,3.091042453358316
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,France,South Africa,0.0,2.0,GARMENTS,3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,France,South Africa,0.0,5.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.791759469228055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,France,Zambia,0.0,3.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,France,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,France,Zimbabwe,0.0,0.83,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6043159668533296
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,Tanzania,0.0,17.0,LEATHER PRODUCTS (SMALL),3,3,0,0.0,2.8903717578961645
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,South Africa,0.0,130.0,GARMENTS,3,1,0,0.0,4.875197323201151
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,South Africa,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,South Africa,0.0,1.0,LEATHER PRODUCTS (SMALL),2,3,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,South Africa,0.0,223.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.41164605185504
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,Zambia,0.0,21.0,GARMENTS,3,1,0,0.0,3.091042453358316
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,Zambia,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,Zambia,0.0,186.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.231108616854587
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,Zimbabwe,0.0,4.0,GARMENTS,3,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,Zimbabwe,0.0,38.0,GARMENTS,3,1,0,0.0,3.6635616461296463
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,Zimbabwe,0.0,155.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.049856007249537
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Azerbaijan,Italy,Zimbabwe,0.0,364.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.899897353582492
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bangladesh,Italy,South Africa,0.0,3.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belgium,Switzerland,Zimbabwe,23.0,0.0,LEATHER PRODUCTS (SMALL),2,2,0,3.1780538303479458,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belgium,Hong Kong,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belgium,India,Zimbabwe,14.0,0.0,LEATHER PRODUCTS (SMALL),2,2,0,2.70805020110221,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belgium,Monaco,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belgium,Tanzania,Unknown,1.0,0.0,TROPHIES,3,3,0,0.6931471805599453,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belgium,South Africa,Unknown,17221.0,0.0,MEAT,3,1,0,9.753942915256111,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belgium,South Africa,Unknown,1.0,0.0,SKINS,3,3,0,0.6931471805599453,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belgium,South Africa,Unknown,1.0,0.0,SKULLS,3,3,0,0.6931471805599453,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belgium,Zimbabwe,Unknown,157790.0,20280.0,MEAT,3,1,0,11.969026651546866,9.917439766154132
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bulgaria,Switzerland,United States,1.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,0.6931471805599453,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bulgaria,Switzerland,Zimbabwe,6.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,1.9459101490553128,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bulgaria,Switzerland,Zimbabwe,2.0,0.0,LEATHER PRODUCTS (SMALL),3,3,0,1.0986122886681096,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bulgaria,Tanzania,Unknown,1.0,0.0,TROPHIES,3,3,0,0.6931471805599453,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bulgaria,South Africa,Unknown,3.0,0.0,TROPHIES,3,3,0,1.3862943611198906,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bulgaria,Zimbabwe,Unknown,1.0,0.0,SKINS,3,3,0,0.6931471805599453,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bulgaria,Zimbabwe,Unknown,0.0,1.0,TROPHIES,3,3,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bahrain,Germany,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bahrain,France,Zimbabwe,0.0,11.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.4849066497880004
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bahrain,France,Zimbabwe,0.0,21.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.091042453358316
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bahrain,Italy,South Africa,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bahrain,Italy,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bahrain,Italy,Zimbabwe,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Bahrain,Singapore,Zimbabwe,0.0,11.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.4849066497880004
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,France,United States,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,France,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,France,Zimbabwe,0.0,14.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.70805020110221
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,France,Zimbabwe,0.0,2.0,SKIN PIECES,3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,France,Zimbabwe,0.0,11.0,SKIN PIECES,3,1,0,0.0,2.4849066497880004
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,Italy,Mozambique,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,Italy,Mozambique,0.0,12.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.5649493574615367
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,Italy,South Africa,0.0,29.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.4011973816621555
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,Italy,Zambia,0.0,29.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.4011973816621555
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,Italy,Zimbabwe,0.0,124.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.8283137373023015
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Saint Barthelemy,Italy,Zimbabwe,0.0,24.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.218875824868201
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brunei,Singapore,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,France,South Africa,0.0,3.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,France,Zimbabwe,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,France,Zimbabwe,0.0,10.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.3978952727983707
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,France,Zimbabwe,0.0,14.0,SKIN PIECES,3,1,0,0.0,2.70805020110221
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,Italy,South Africa,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,Italy,South Africa,0.0,20.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.044522437723423
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,Italy,Zambia,0.0,5.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.791759469228055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,Italy,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,Italy,Zimbabwe,0.0,4.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,Italy,Zimbabwe,0.0,473.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,6.161207321695077
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Brazil,Netherlands,South Africa,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belarus,Italy,Zambia,0.0,5.0,GARMENTS,3,1,0,0.0,1.791759469228055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belarus,Italy,Zambia,0.0,10.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.3978952727983707
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belarus,Italy,Zimbabwe,0.0,10.0,GARMENTS,3,1,0,0.0,2.3978952727983707
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belarus,Italy,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belarus,Italy,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Belarus,Italy,Zimbabwe,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Belgium,Zimbabwe,0.0,3.0,LEATHER PRODUCTS (SMALL),2,2,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Germany,Zimbabwe,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Germany,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,France,Papua New Guinea,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,France,South Africa,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,France,Zimbabwe,0.0,23.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.1780538303479458
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,France,Zimbabwe,0.0,56.67,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.0547371076273215
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,France,Zimbabwe,0.0,45.0,SKIN PIECES,3,1,0,0.0,3.828641396489095
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,United Kingdom,Zimbabwe,0.0,5.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.791759469228055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Hong Kong,Zimbabwe,0.0,6.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.9459101490553128
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Kenya,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Kenya,0.0,2.0,SKIN PIECES,3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Unknown,0.0,6.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.9459101490553128
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,South Africa,0.0,33.0,GARMENTS,3,1,0,0.0,3.5263605246161616
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,South Africa,0.0,2.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,South Africa,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,South Africa,0.0,101.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.624972813284271
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zambia,0.0,41.0,GARMENTS,3,1,0,0.0,3.737669618283368
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zambia,0.0,1.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zambia,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zambia,0.0,218.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.389071729816501
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zimbabwe,0.0,19.0,GARMENTS,3,1,0,0.0,2.995732273553991
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zimbabwe,0.0,92.0,GARMENTS,3,1,0,0.0,4.532599493153256
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zimbabwe,0.0,29.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,3.4011973816621555
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zimbabwe,0.0,4.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zimbabwe,0.0,71.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.276666119016055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zimbabwe,0.0,414.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,6.028278520230698
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zimbabwe,0.0,2.0,SKIN PIECES,3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Italy,Zimbabwe,0.0,6.0,SKIN PIECES,3,1,0,0.0,1.9459101490553128
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Japan,South Africa,0.0,2.0,SKINS,3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Japan,Zambia,0.0,5.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.791759469228055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Netherlands,South Africa,0.0,3.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Netherlands,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,United States,South Africa,0.0,4.0,SKINS,3,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,United States,Zimbabwe,0.0,3.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,United States,Zimbabwe,0.0,5.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.791759469228055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,United States,Zimbabwe,0.0,2.0,SKINS,3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Zimbabwe,Unknown,0.0,3.0,SKINS,3,3,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Canada,Zimbabwe,Unknown,0.0,3.0,TROPHIES,3,3,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Democratic Republic of the Congo,Zambia,Unknown,0.0,16226.01,MEAT,3,1,0,0.0,9.694432416796202
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Republic of the Congo,France,South Africa,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Republic of the Congo,France,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Switzerland,United Arab Emirates,Mozambique,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Switzerland,United Arab Emirates,South Africa,0.0,89.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.499809670330265
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Switzerland,United Arab Emirates,South Africa,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Switzerland,United Arab Emirates,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Switzerland,United Arab Emirates,Zimbabwe,0.0,117.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.770684624465665
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Switzerland,United Arab Emirates,Zimbabwe,0.0,32.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.49650756146648
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Switzerland,Austria,Zimbabwe,0.0,6.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.9459101490553128
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Switzerland,Belgium,South Africa,0.0,5.0,LEATHER PRODUCTS (SMALL),2,2,0,0.0,1.791759469228055
